time;data;year;month;su;label;tillage;tillage_d;ov_time;conv;time_conv;cover;crop;x;y;coor1;cood2;state;muni;ID;prof;FCO2;v1;v2;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19;v20;v21
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;0;0;7647673.68;782062.71;SP;Jaboticabal;1;0-0.1;1.08;18.73;NA;5.1;20;46;2.4;25;11;31;38.4;69.4;55;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;40;0;7647673.68;782062.71;SP;Jaboticabal;2;0-0.1;0.825;18.4;NA;5.1;24;26;2.2;30;11;31;43.2;74.2;58;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;80;0;7647673.68;782062.71;SP;Jaboticabal;3;0-0.1;1.95;19.2;NA;5.8;25;46;5.3;41;25;22;71.3;93.3;76;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;10;10;7647673.68;782062.71;SP;Jaboticabal;4;0-0.1;0.534;18.28;NA;5.3;23;78;3.6;27;11;28;41.6;69.6;60;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;25;10;7647673.68;782062.71;SP;Jaboticabal;5;0-0.1;0.893;18.35;NA;5.5;23;60;3.4;33;15;27;50.6;77.9;65;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;40;10;7647673.68;782062.71;SP;Jaboticabal;6;0-0.1;0.84;18.47;NA;5.7;21;46;2.9;38;20;22;60.9;82.9;73;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;55;10;7647673.68;782062.71;SP;Jaboticabal;7;0-0.1;1.11;19.1;NA;5.6;26;55;4.0;35;16;22;55.0;77.0;71;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;70;10;7647673.68;782062.71;SP;Jaboticabal;8;0-0.1;1.84;18.77;NA;6.4;23;92;2.3;94;65;12;161.3;173.3;93;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;20;20;7647673.68;782062.71;SP;Jaboticabal;9;0-0.1;1.2;19.16;NA;5.3;25;55;3.3;29;11;31;43.3;74.3;58;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;40;20;7647673.68;782062.71;SP;Jaboticabal;10;0-0.1;1.2;18.16;NA;5.8;24;60;3.6;36;17;28;56.6;84.6;67;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;60;20;7647673.68;782062.71;SP;Jaboticabal;11;0-0.1;0.66;19.34;NA;5.5;26;48;4.1;37;15;28;56.1;84.1;67;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;10;25;7647673.68;782062.71;SP;Jaboticabal;12;0-0.1;0.917;18.79;NA;5.5;20;71;2.9;29;11;31;42.9;73.9;58;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;70;25;7647673.68;782062.71;SP;Jaboticabal;13;0-0.1;0.511;18.75;NA;6.1;25;125;3.9;50;30;18;83.9;101.9;82;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;30;30;7647673.68;782062.71;SP;Jaboticabal;14;0-0.1;0.717;18.76;NA;5.3;25;38;4.4;27;10;31;41.4;72.4;57;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;40;30;7647673.68;782062.71;SP;Jaboticabal;15;0-0.1;0.832;18;NA;5.3;24;49;3.9;30;12;28;45.9;73.9;62;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;50;30;7647673.68;782062.71;SP;Jaboticabal;16;0-0.1;0.775;18.17;NA;5.4;27;26;3.6;28;11;31;42.6;73.6;58;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;40;31;7647673.68;782062.71;SP;Jaboticabal;17;0-0.1;0.748;18.2;NA;5.3;25;47;3.6;31;13;31;47.6;78.6;61;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;40;32;7647673.68;782062.71;SP;Jaboticabal;18;0-0.1;0.915;18.7;NA;5.3;25;44;3.2;30;12;28;45.2;73.2;62;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;40;33;7647673.68;782062.71;SP;Jaboticabal;19;0-0.1;1.04;19.5;NA;5.3;23;49;3.1;30;12;25;45.1;70.1;64;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;40;34;7647673.68;782062.71;SP;Jaboticabal;20;0-0.1;1.04;20;NA;5.3;20;34;2.6;25;12;28;39.6;67.6;59;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;40;36;7647673.68;782062.71;SP;Jaboticabal;21;0-0.1;0.86;20.2;NA;5.4;22;38;2.9;29;13;28;44.9;72.9;62;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;40;38;7647673.68;782062.71;SP;Jaboticabal;22;0-0.1;1.29;20.8;NA;5.4;25;55;4.0;35;14;28;53.0;81.0;65;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;0;40;7647673.68;782062.71;SP;Jaboticabal;23;0-0.1;1.2;18.86;NA;5.4;22;67;5.3;29;12;28;46.6;74.6;62;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;10;40;7647673.68;782062.71;SP;Jaboticabal;24;0-0.1;0.875;19.11;NA;5.5;24;75;10.0;30;15;22;55.0;77.0;71;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;20;40;7647673.68;782062.71;SP;Jaboticabal;25;0-0.1;1.03;18.53;NA;5.2;22;56;2.9;28;11;31;41.9;72.9;57;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;30;40;7647673.68;782062.71;SP;Jaboticabal;26;0-0.1;1.2;18.65;NA;5.2;22;27;3.4;24;10;34;37.4;71.4;52;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;31;40;7647673.68;782062.71;SP;Jaboticabal;27;0-0.1;1.33;17.47;NA;5.2;22;29;3.1;26;11;31;40.1;71.1;56;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;32;40;7647673.68;782062.71;SP;Jaboticabal;28;0-0.1;0.824;18.24;NA;5.0;23;37;3.4;26;10;38;39.4;77.4;51;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;33;40;7647673.68;782062.71;SP;Jaboticabal;29;0-0.1;1.09;17.55;NA;5.0;25;31;3.1;26;11;34;40.1;74.1;54;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;34;40;7647673.68;782062.71;SP;Jaboticabal;30;0-0.1;1.46;19.24;NA;5.0;26;32;3.1;25;8;38;36.1;74.1;49;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;36;40;7647673.68;782062.71;SP;Jaboticabal;31;0-0.1;0.916;18.01;NA;5.0;25;39;3.4;25;10;34;38.4;72.4;53;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;38;40;7647673.68;782062.71;SP;Jaboticabal;32;0-0.1;0.836;17.54;NA;5.0;26;38;3.7;25;10;31;38.7;69.7;56;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;40;40;7647673.68;782062.71;SP;Jaboticabal;33;0-0.1;1.32;20.1;NA;5.5;28;60;4.4;38;14;22;56.4;78.4;72;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;42;40;7647673.68;782062.71;SP;Jaboticabal;34;0-0.1;0.685;17.78;NA;5.2;22;36;3.4;26;11;31;40.4;71.4;57;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;44;40;7647673.68;782062.71;SP;Jaboticabal;35;0-0.1;0.86;17.98;NA;5.4;27;50;4.9;30;14;28;48.9;76.9;64;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;46;40;7647673.68;782062.71;SP;Jaboticabal;36;0-0.1;1.3;18.12;NA;5.2;24;41;3.7;25;11;34;39.7;73.7;54;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;47;40;7647673.68;782062.71;SP;Jaboticabal;37;0-0.1;1.8;19.15;NA;5.3;25;33;4.0;23;10;31;37.0;68.0;54;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;48;40;7647673.68;782062.71;SP;Jaboticabal;38;0-0.1;1.38;17.72;NA;5.2;22;26;2.4;24;11;31;37.4;68.4;55;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;49;40;7647673.68;782062.71;SP;Jaboticabal;39;0-0.1;1.14;17.22;NA;5.2;23;32;4.0;26;11;31;41.0;72.0;57;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;50;40;7647673.68;782062.71;SP;Jaboticabal;40;0-0.1;0.715;17.32;NA;5.2;23;32;3.4;25;11;31;39.4;70.4;56;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;60;40;7647673.68;782062.71;SP;Jaboticabal;41;0-0.1;1.12;17.85;NA;5.4;24;39;3.7;33;15;31;51.7;82.7;63;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;70;40;7647673.68;782062.71;SP;Jaboticabal;42;0-0.1;1.14;17.81;NA;5.5;25;28;3.9;23;10;28;36.9;64.9;57;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;80;40;7647673.68;782062.71;SP;Jaboticabal;43;0-0.1;0.983;18.69;NA;5.4;26;45;3.7;32;13;28;48.7;76.7;63;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;40;42;7647673.68;782062.71;SP;Jaboticabal;44;0-0.1;1.17;20.1;NA;5.3;28;56;4.9;29;13;31;46.9;77.9;60;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;40;44;7647673.68;782062.71;SP;Jaboticabal;45;0-0.1;1.3;20.7;NA;5.3;27;48;5.0;28;12;24;45.0;79.0;57;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;40;46;7647673.68;782062.71;SP;Jaboticabal;46;0-0.1;1.14;20.7;NA;5.0;26;45;4.0;26;10;34;40.0;74.0;54;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;40;47;7647673.68;782062.71;SP;Jaboticabal;47;0-0.1;1.02;20.4;NA;5.2;29;45;4.1;26;11;34;41.1;75.1;55;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;40;48;7647673.68;782062.71;SP;Jaboticabal;48;0-0.1;0.987;20.5;NA;5.0;26;59;3.3;25;10;34;38.3;72.3;53;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;40;49;7647673.68;782062.71;SP;Jaboticabal;49;0-0.1;1.21;20.4;NA;5.2;28;36;4.6;30;12;34;46.6;80.6;58;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;30;50;7647673.68;782062.71;SP;Jaboticabal;50;0-0.1;0.479;18.2;NA;5.1;23;30;4.3;25;10;31;39.3;70.3;56;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;40;50;7647673.68;782062.71;SP;Jaboticabal;51;0-0.1;1.14;20.2;NA;5.3;29;44;4.3;28;12;31;44.3;75.3;59;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;50;50;7647673.68;782062.71;SP;Jaboticabal;52;0-0.1;0.749;18.29;NA;5.3;25;48;4.2;30;13;31;47.2;78.2;60;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;10;55;7647673.68;782062.71;SP;Jaboticabal;53;0-0.1;0.896;18.8;NA;5.3;24;64;6.2;29;14;28;49.2;77.2;63;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;70;55;7647673.68;782062.71;SP;Jaboticabal;54;0-0.1;0.661;18.85;NA;5.2;23;47;3.6;27;11;31;41.6;72.6;57;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;20;60;7647673.68;782062.71;SP;Jaboticabal;55;0-0.1;0.901;18.82;NA;5.3;26;61;5.7;30;15;31;50.7;81.7;62;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;40;60;7647673.68;782062.71;SP;Jaboticabal;56;0-0.1;1.06;19.14;NA;5.3;26;30;2.6;25;9;31;36.6;67.6;54;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;60;60;7647673.68;782062.71;SP;Jaboticabal;57;0-0.1;0.221;18.92;NA;5.2;27;32;3.8;31;12;34;46.8;80.8;58;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;10;70;7647673.68;782062.71;SP;Jaboticabal;58;0-0.1;1.04;18.8;NA;5.2;24;57;4.5;27;13;33;44.2;77.2;57;NA;NA;NA;NA;NA;NA;NA;NA;NA
Espacial;10/07/2001;2001;7;Convencional;AD_GN;sim;01/07/2001;9;01/01/1970;31;descoberto;milho_soja;25;70;7647673.68;782062.71;SP;Jaboticabal;59;0-0.1;1.33;18.8;NA;5.1;25;51;3.6;25;11;34;39.6;73.6;54;NA;NA;NA;NA;NA;NA;NA;NA;NA
